Average Board Evaluation,Average Material Threatened,Black,BlackElo,BlackTeam,BlackTeamCountry,Check Count,Date,ECO,Event,EventCategory,EventCountry,EventDate,EventRounds,EventType,FEN,Gambit Count,Move Count,PlyCount,Result,Round,SetUp,Site,Source,SourceDate,White,WhiteElo,WhiteTeam,WhiteTeamCountry,Aggressive
7.717241379,1.172413793,"Salov, Valery",2665,,IND,3,1992/??/??,C67,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,1,58,115,Jan-00,1,,Reggio Emilia,ChessBase,4/1/1992,"Anand, Viswanathan",2650,,ARG,0
6.408163265,1.857142857,"Anand, Viswanathan",2650,,IND,7,1992/??/??,C07,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,0,49,98,0-1,2,,Reggio Emilia,ChessBase,4/1/1992,"Kasparov, Garry",2770,,ARG,0
7.320689655,2.172413793,"Khalifman, Alexander",2630,,IND,0,1992/??/??,C89,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,1,29,57,1/2-1/2,3,,Reggio Emilia,ChessBase,4/1/1992,"Anand, Viswanathan",2650,,ARG,0
8.057407407,1.277777778,"Anand, Viswanathan",2650,,IND,1,1992/??/??,D12,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,5,54,109,Jan-00,4,,Reggio Emilia,ChessBase,4/1/1992,"Gurevich, Mikhail",2630,,ARG,0
9.758064516,1.629032258,"Polugaevsky, Lev",2630,,IND,4,1992/??/??,B83,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,2,62,123,Jan-00,5,,Reggio Emilia,ChessBase,4/1/1992,"Anand, Viswanathan",2650,,ARG,0
6.118518519,1.777777778,"Karpov, Anatoly",2730,,IND,1,1992/??/??,B12,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,1,27,53,1/2-1/2,6,,Reggio Emilia,ChessBase,4/1/1992,"Anand, Viswanathan",2650,,ARG,0
5.2,1.431818182,"Anand, Viswanathan",2650,,IND,1,1992/??/??,C07,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,2,44,88,1/2-1/2,7,,Reggio Emilia,ChessBase,4/1/1992,"Ivanchuk, Vassily",2735,,ARG,0
7.625,0.818181818,"Gelfand, Boris",2665,,IND,6,1992/??/??,B23,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,1,44,88,1/2-1/2,8,,Reggio Emilia,ChessBase,4/1/1992,"Anand, Viswanathan",2650,,ARG,0
6.33,2.1,"Anand, Viswanathan",2650,,IND,0,1992/??/??,D47,Reggio Emilia-A 9192 34th,18,ITA,1991/12/??,9,tourn,,0,40,80,0-1,9,,Reggio Emilia,ChessBase,4/1/1992,"Beliavsky, Alexander G",2655,,ARG,0
5.513043478,0.942028986,"Deshmukh, Anup",2275,,IND,0,1992/??/??,C92,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,3,69,137,Jan-00,1,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.541666667,2.333333333,"Anand, Viswanathan",2670,,IND,0,1992/??/??,A80,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,0,36,72,0-1,2,,Kolkata,ChessBase,5/1/1992,"Hegde, Ravi Gopal",2310,,ARG,0
6.792857143,1.761904762,"Ravi, Lanka",2370,,IND,2,1992/??/??,B12,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,0,42,83,Jan-00,3,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
7.085714286,0.857142857,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D02,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,0,14,29,1/2-1/2,4,,Kolkata,ChessBase,5/1/1992,"Norwood, David",2495,,ARG,0
3.1046875,1.265625,"King, Daniel J",2505,,IND,8,1992/??/??,B86,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,1,64,128,0-1,5,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.224193548,1.758064516,"Anand, Viswanathan",2670,,IND,4,1992/??/??,D47,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,3,62,124,0-1,6,,Kolkata,ChessBase,5/1/1992,"Parameswaran, Tiruchi N",2365,,ARG,0
6.998214286,1.125,"Barua, Dibyendu",2555,,IND,0,1992/??/??,D25,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,1,56,112,1/2-1/2,7,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
7.237209302,1.604651163,"Anand, Viswanathan",2670,,IND,3,1992/??/??,A07,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,2,43,86,1/2-1/2,8,,Kolkata,ChessBase,5/1/1992,"Khasin, Alexander",2455,,ARG,0
6.435135135,0.72972973,"Garma, Chito",2330,,IND,0,1992/??/??,C02,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,0,37,73,Jan-00,9,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
3.818556701,1.319587629,"Anand, Viswanathan",2670,,IND,3,1992/??/??,D47,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,2,97,195,1/2-1/2,10,,Kolkata,ChessBase,5/1/1992,"Vyzmanavin, Alexey",2590,,ARG,0
6.056896552,1.327586207,"Bologan, Viktor",2585,,IND,4,1992/??/??,B42,Goodricke op 03rd,,IND,1992/01/??,11,swiss,,3,58,115,Jan-00,11,,Kolkata,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.233333333,1.550724638,"Anand, Viswanathan",2670,,IND,5,1992/??/??,D10,Linares 10th,17,ESP,1992/02/??,13,tourn,,4,69,139,Jan-00,1,,Linares,ChessBase,6/1/1992,"Jussupow, Artur",2655,,ARG,0
8.295555556,1.733333333,"Ljubojevic, Ljubomir",2610,,IND,3,1992/??/??,B93,Linares 10th,17,ESP,1992/02/??,13,tourn,,2,45,89,1/2-1/2,2,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.588095238,2.619047619,"Anand, Viswanathan",2670,,IND,3,1992/??/??,D20,Linares 10th,17,ESP,1992/02/??,13,tourn,,1,42,85,1/2-1/2,3,,Linares,ChessBase,6/1/1992,"Karpov, Anatoly",2725,,ARG,0
4.321212121,1.393939394,"Anand, Viswanathan",2670,,IND,6,1992/??/??,C18,Linares 10th,17,ESP,1992/02/??,13,tourn,,0,33,67,1/2-1/2,4,,Linares,ChessBase,6/1/1992,"Kasparov, Garry",2780,,ARG,0
3.531944444,1.361111111,"Speelman, Jonathan S",2630,,IND,2,1992/??/??,B12,Linares 10th,17,ESP,1992/02/??,13,tourn,,2,72,143,1/2-1/2,5,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
2.166666667,1.636363636,"Anand, Viswanathan",2670,,IND,0,1992/??/??,C49,Linares 10th,17,ESP,1992/02/??,13,tourn,,0,33,67,Jan-00,6,,Linares,ChessBase,6/1/1992,"Short, Nigel D",2685,,ARG,0
7.018421053,1.052631579,"Illescas Cordoba, Miguel",2555,,IND,0,1992/??/??,B44,Linares 10th,17,ESP,1992/02/??,13,tourn,,3,38,75,Jan-00,7,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.503225806,1.870967742,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D30,Linares 10th,17,ESP,1992/02/??,13,tourn,,0,31,63,1/2-1/2,8,,Linares,ChessBase,6/1/1992,"Salov, Valery",2655,,ARG,0
7.412121212,2.121212121,"Timman, Jan H",2620,,IND,1,1992/??/??,B04,Linares 10th,17,ESP,1992/02/??,13,tourn,,1,33,65,Jan-00,9,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.977777778,1.611111111,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D43,Linares 10th,17,ESP,1992/02/??,13,tourn,,3,36,72,1/2-1/2,10,,Linares,ChessBase,6/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
8.224242424,2.181818182,"Gelfand, Boris",2665,,IND,0,1992/??/??,B74,Linares 10th,17,ESP,1992/02/??,13,tourn,,1,33,65,1/2-1/2,11,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
8.058695652,2.260869565,"Anand, Viswanathan",2670,,IND,5,1992/??/??,D43,Linares 10th,17,ESP,1992/02/??,13,tourn,,1,46,92,1/2-1/2,12,,Linares,ChessBase,6/1/1992,"Bareev, Evgeny",2635,,ARG,0
8.497368421,2.026315789,"Beliavsky, Alexander G",2620,,IND,1,1992/??/??,C95,Linares 10th,17,ESP,1992/02/??,13,tourn,,0,38,75,Jan-00,13,,Linares,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.334042553,1.893617021,"Adams, Michael",2590,,IND,1,1992/??/??,A43,Roquebrune,15,FRA,1992/02/??,22,tourn (blitz),,1,47,93,Jan-00,?,,Roquebrune,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.534375,2.40625,"Ljubojevic, Ljubomir",2610,,IND,1,1992/??/??,B23,Roquebrune,15,FRA,1992/02/??,22,tourn (blitz),,1,32,64,0-1,?,,Roquebrune,ChessBase,5/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.741860465,1.046511628,"Anand, Viswanathan",2670,,IND,5,1992/??/??,B31,Roquebrune,15,FRA,1992/02/??,22,tourn (blitz),,1,43,87,1/2-1/2,?,,Roquebrune,ChessBase,5/1/1992,"Christiansen, Larry Mark",2595,,ARG,0
7.582692308,2.326923077,"Anand, Viswanathan",2670,,IND,2,1992/??/??,D45,Roquebrune,15,FRA,1992/02/??,22,tourn (blitz),,3,52,104,1/2-1/2,?,,Roquebrune,ChessBase,5/1/1992,"Karpov, Anatoly",2725,,ARG,0
6.405555556,1.444444444,"Speelman, Jonathan S",2630,,IND,1,1992/??/??,A11,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,3,54,107,Jan-00,1,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.846153846,2.102564103,"Anand, Viswanathan",2670,,IND,11,1992/??/??,C16,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,3,39,78,0-1,2,,Roquebrune,ChessBase,6/1/1992,"Ljubojevic, Ljubomir",2610,,ARG,0
3.284615385,1.261538462,"Anand, Viswanathan",2670,,IND,1,1992/??/??,C18,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,65,130,0-1,3,,Roquebrune,ChessBase,6/1/1992,"Polgar, Judit",2550,,ARG,0
9.433333333,1.416666667,"Adams, Michael",2590,,IND,2,1992/??/??,A57,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,48,96,1/2-1/2,4,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.024444444,1.044444444,"Anand, Viswanathan",2670,,IND,1,1992/??/??,E18,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,4,45,90,1/2-1/2,5,,Roquebrune,ChessBase,6/1/1992,"Piket, Jeroen",2615,,ARG,0
6.520967742,0.951612903,"Kortschnoj, Viktor",2585,,IND,0,1992/??/??,A05,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,2,62,124,1/2-1/2,6,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.956363636,1.345454545,"Anand, Viswanathan",2670,,IND,2,1992/??/??,A21,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,55,111,1/2-1/2,7,,Roquebrune,ChessBase,6/1/1992,"Karpov, Anatoly",2725,,ARG,0
4.906060606,2.121212121,"Ivanchuk, Vassily",2720,,IND,0,1992/??/??,C27,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,33,66,1/2-1/2,8,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.266666667,2.044444444,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D13,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,45,90,1/2-1/2,9,,Roquebrune,ChessBase,6/1/1992,"Seirawan, Yasser",2600,,ARG,0
7.590625,1.9375,"Polugaevsky, Lev",2630,,IND,0,1992/??/??,D40,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,32,63,Jan-00,10,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.760465116,1.790697674,"Anand, Viswanathan",2670,,IND,0,1992/??/??,E62,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,2,43,86,0-1,11,,Roquebrune,ChessBase,6/1/1992,"Larsen, Bent",2535,,ARG,0
8.19375,1.28125,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D45,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,32,65,Jan-00,12,,Roquebrune,ChessBase,6/1/1992,"Speelman, Jonathan S",2630,,ARG,0
5.551111111,1.688888889,"Ljubojevic, Ljubomir",2610,,IND,0,1992/??/??,A25,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,45,90,0-1,13,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.772916667,1.541666667,"Polgar, Judit",2550,,IND,1,1992/??/??,B33,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,3,48,95,1/2-1/2,14,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.654285714,1.657142857,"Anand, Viswanathan",2670,,IND,0,1992/??/??,B90,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,35,70,1/2-1/2,15,,Roquebrune,ChessBase,6/1/1992,"Adams, Michael",2590,,ARG,0
4.64,2.32,"Piket, Jeroen",2615,,IND,0,1992/??/??,C80,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,3,25,49,1/2-1/2,16,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.664864865,2.540540541,"Anand, Viswanathan",2670,,IND,4,1992/??/??,E15,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,37,74,0-1,17,,Roquebrune,ChessBase,6/1/1992,"Kortschnoj, Viktor",2585,,ARG,0
7.057692308,1.173076923,"Karpov, Anatoly",2725,,IND,3,1992/??/??,B12,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,2,52,103,Jan-00,18,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
9.219230769,3.038461538,"Anand, Viswanathan",2670,,IND,0,1992/??/??,C43,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,26,52,1/2-1/2,19,,Roquebrune,ChessBase,6/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
7.052173913,1.550724638,"Seirawan, Yasser",2600,,IND,6,1992/??/??,B12,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,1,69,137,Jan-00,20,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.76,1.466666667,"Anand, Viswanathan",2670,,IND,2,1992/??/??,E15,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,0,30,61,1/2-1/2,21,,Roquebrune,ChessBase,6/1/1992,"Polugaevsky, Lev",2630,,ARG,0
3.386538462,1.076923077,"Larsen, Bent",2535,,IND,0,1992/??/??,B38,Roquebrune rapid,15,FRA,1992/02/??,22,tourn (rapid),,3,52,104,0-1,22,,Roquebrune,ChessBase,6/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.404166667,1.916666667,"Ivanchuk, Vassily",2720,,IND,2,1992/??/??,C48,Dortmund,17,GER,4/16/1992,9,tourn,,1,24,48,1/2-1/2,1,,Dortmund,ChessBase,8/1/1992,"Anand, Viswanathan",2670,,ARG,0
8.025,0.8125,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D19,Dortmund,17,GER,4/16/1992,9,tourn,,0,16,33,Jan-00,2,,Dortmund,ChessBase,8/1/1992,"Kasparov, Garry",2780,,ARG,0
5.7375,1.25,"Bareev, Evgeny",2635,,IND,8,1992/??/??,C11,Dortmund,17,GER,4/16/1992,9,tourn,,2,56,111,Jan-00,3,,Dortmund,ChessBase,8/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.9,1.307692308,"Anand, Viswanathan",2670,,IND,1,1992/??/??,C84,Dortmund,17,GER,4/16/1992,9,tourn,,1,26,52,1/2-1/2,4,,Dortmund,ChessBase,8/1/1992,"Adams, Michael",2620,,ARG,0
6.075,1.285714286,"Salov, Valery",2655,,IND,1,1992/??/??,B80,Dortmund,17,GER,4/16/1992,9,tourn,,2,28,55,1/2-1/2,5,,Dortmund,ChessBase,8/1/1992,"Anand, Viswanathan",2670,,ARG,0
7.014285714,1.928571429,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D20,Dortmund,17,GER,4/16/1992,9,tourn,,2,28,56,1/2-1/2,6,,Dortmund,ChessBase,8/1/1992,"Shirov, Alexei",2655,,ARG,0
4.916129032,1.193548387,"Huebner, Robert",2615,,IND,3,1992/??/??,C43,Dortmund,17,GER,4/16/1992,9,tourn,,1,31,61,Jan-00,7,,Dortmund,ChessBase,8/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.279310345,1.844827586,"Kamsky, Gata",2655,,IND,6,1992/??/??,C89,Dortmund,17,GER,4/16/1992,9,tourn,,2,58,116,1/2-1/2,8,,Dortmund,ChessBase,8/1/1992,"Anand, Viswanathan",2670,,ARG,0
7.35483871,1.258064516,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D47,Dortmund,17,GER,4/16/1992,9,tourn,,2,31,62,1/2-1/2,9,,Dortmund,ChessBase,8/1/1992,"Piket, Jeroen",2615,,ARG,0
6.169230769,1.871794872,"Seirawan, Yasser",2600,,IND,4,1992/??/??,B13,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,2,39,78,Jan-00,?,,Amsterdam,ChessBase,10/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.909090909,1.563636364,"Short, Nigel D",2685,,IND,0,1992/??/??,C88,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,2,55,110,1/2-1/2,?,,Amsterdam,ChessBase,10/1/1992,"Anand, Viswanathan",2670,,ARG,0
7.7,1.7,"Timman, Jan H",2620,,IND,0,1992/??/??,B69,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,3,40,80,1/2-1/2,?,,Amsterdam,ChessBase,10/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.119354839,1.35483871,"Anand, Viswanathan",2670,,IND,0,1992/??/??,E12,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,1,31,62,1/2-1/2,?,,Amsterdam,ChessBase,10/1/1992,"Seirawan, Yasser",2600,,ARG,0
7.2675,1.2,"Anand, Viswanathan",2670,,IND,1,1992/??/??,B60,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,2,40,81,1/2-1/2,?,,Amsterdam,ChessBase,10/1/1992,"Short, Nigel D",2685,,ARG,0
5.748780488,2.341463415,"Anand, Viswanathan",2670,,IND,3,1992/??/??,B12,Amsterdam Euwe Memorial,16,NED,1992/05/??,6,tourn,,2,41,83,1/2-1/2,?,,Amsterdam,ChessBase,10/1/1992,"Timman, Jan H",2620,,ARG,0
6.624242424,2.242424242,"Adianto, Utut",2485,,IND,3,1992/??/??,D26,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,0,33,65,Jan-00,?,,Manila,ChessBase,3/1/1994,"Anand, Viswanathan",2670,,ARG,0
6.867532468,1.12987013,"Kotronias, Vasilios",2560,,IND,21,1992/??/??,B56,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,2,77,154,Jan-00,?,,Manila,ChessBase,3/1/1994,"Anand, Viswanathan",2670,,ARG,0
8.909615385,1.557692308,"Lobron, Eric",2575,,IND,2,1992/??/??,B65,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,3,52,104,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Anand, Viswanathan",2670,,ARG,0
3.67,2.3,"Robatsch, Karl",2410,,IND,2,1992/??/??,C10,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,0,20,40,Jan-00,?,,Manila,ChessBase,10/1/1992,"Anand, Viswanathan",2670,,ARG,0
8.546153846,2.192307692,"Short, Nigel D",2685,,IND,0,1992/??/??,C89,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,1,26,51,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Anand, Viswanathan",2670,,ARG,0
6.9,0.742857143,"Wojtkiewicz, Aleksander",2495,,IND,1,1992/??/??,B54,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,2,35,69,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Anand, Viswanathan",2670,,ARG,0
6.371428571,1.476190476,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D13,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,0,21,42,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Andersson, Ulf",2605,,ARG,0
6.945945946,1.567567568,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D47,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,0,37,75,0-1,?,,Manila,ChessBase,3/1/1994,"Garcia Palermo, Carlos H",2465,,ARG,0
7.047826087,1.347826087,"Anand, Viswanathan",2670,,IND,0,1992/??/??,A38,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,2,23,47,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Gausel, Einar",2445,,ARG,0
8.946511628,0.906976744,"Anand, Viswanathan",2670,,IND,0,1992/??/??,A34,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,4,43,86,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Ivanchuk, Vassily",2720,,ARG,0
7.636842105,1.842105263,"Anand, Viswanathan",2670,,IND,1,1992/??/??,B07,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,3,38,76,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Torre, Eugenio",2555,,ARG,0
7.425714286,1.228571429,"Anand, Viswanathan",2670,,IND,1,1992/??/??,C84,Manila ol (Men),,PHI,6/8/1992,14,team-swiss,,2,35,71,1/2-1/2,?,,Manila,ChessBase,3/1/1994,"Zapata, Alonso",2515,,ARG,0
5.690566038,1.188679245,"Anand, Viswanathan",2670,,IND,3,1992/??/??,C85,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,3,53,107,1/2-1/2,?,,Brussels,ChessBase,9/1/1992,"Adams, Michael",2620,,ARG,0
4.16097561,2,"Adams, Michael",2620,,IND,3,1992/??/??,E11,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,0,41,82,0-1,?,,Brussels,ChessBase,9/1/1992,"Anand, Viswanathan",2670,,ARG,0
10.6,2.708333333,"Beliavsky, Alexander G",2620,,IND,2,1992/??/??,C61,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,0,24,47,Jan-00,?,,Brussels,ChessBase,9/1/1992,"Anand, Viswanathan",2670,,ARG,0
5.209090909,1.712121212,"Portisch, Lajos",2575,,IND,1,1992/??/??,B48,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,1,66,131,Jan-00,?,,Brussels,ChessBase,9/1/1992,"Anand, Viswanathan",2670,,ARG,0
4.684615385,1.692307692,"Sokolov, Ivan",2630,,IND,6,1992/??/??,B84,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,3,26,51,Jan-00,?,,Brussels,ChessBase,9/1/1992,"Anand, Viswanathan",2670,,ARG,0
6.954929577,1.38028169,"Anand, Viswanathan",2670,,IND,0,1992/??/??,D43,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,3,71,143,1/2-1/2,?,,Brussels,ChessBase,9/1/1992,"Beliavsky, Alexander G",2620,,ARG,0
6.233333333,3.333333333,"Anand, Viswanathan",2670,,IND,1,1992/??/??,D28,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,3,48,97,1/2-1/2,?,,Brussels,ChessBase,9/1/1992,"Portisch, Lajos",2575,,ARG,0
3.184126984,1.936507937,"Anand, Viswanathan",2670,,IND,19,1992/??/??,E14,Brussels SWIFT rapid,,BEL,1992/07/??,5,swiss (rapid),,2,63,126,0-1,?,,Brussels,ChessBase,9/1/1992,"Sokolov, Ivan",2630,,ARG,0
5.446666667,1.244444444,"Anand, Viswanathan",2690,,IND,0,1992/??/??,B66,Linares m,,ESP,1992/09/??,8,match,,2,45,90,0-1,1,,Linares,ChessBase,12/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
7.863043478,2.065217391,"Ivanchuk, Vassily",2720,,IND,8,1992/??/??,C10,Linares m,,ESP,1992/09/??,8,match,,1,46,91,Jan-00,2,,Linares,ChessBase,12/1/1992,"Anand, Viswanathan",2690,,ARG,0
6.223529412,0.823529412,"Anand, Viswanathan",2690,,IND,0,1992/??/??,B88,Linares m,,ESP,1992/09/??,8,match,,0,17,35,1/2-1/2,3,,Linares,ChessBase,12/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
7.695833333,2.291666667,"Ivanchuk, Vassily",2720,,IND,0,1992/??/??,B33,Linares m,,ESP,1992/09/??,8,match,,1,24,47,1/2-1/2,4,,Linares,ChessBase,12/1/1992,"Anand, Viswanathan",2690,,ARG,0
7.316,0.8,"Anand, Viswanathan",2690,,IND,0,1992/??/??,B66,Linares m,,ESP,1992/09/??,8,match,,0,25,51,1/2-1/2,5,,Linares,ChessBase,12/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
5.952173913,1.065217391,"Ivanchuk, Vassily",2720,,IND,0,1992/??/??,B70,Linares m,,ESP,1992/09/??,8,match,,5,46,91,1/2-1/2,6,,Linares,ChessBase,12/1/1992,"Anand, Viswanathan",2690,,ARG,0
7.824,1.86,"Anand, Viswanathan",2690,,IND,1,1992/??/??,B65,Linares m,,ESP,1992/09/??,8,match,,2,50,101,Jan-00,7,,Linares,ChessBase,12/1/1992,"Ivanchuk, Vassily",2720,,ARG,0
4.845945946,1.864864865,"Ivanchuk, Vassily",2720,,IND,1,1992/??/??,C12,Linares m,,ESP,1992/09/??,8,match,,2,37,73,Jan-00,8,,Linares,ChessBase,12/1/1992,"Anand, Viswanathan",2690,,ARG,0
5.931746032,1.380952381,"Tiviakov, Sergei",2585,,IND,5,1992/??/??,B78,Tilburg,,NED,1992/10/??,7,k.o.,,4,63,126,1/2-1/2,1,,Tilburg,ChessBase,2/1/1993,"Anand, Viswanathan",2690,,ARG,0
6.894339623,2.188679245,"Anand, Viswanathan",2690,,IND,5,1992/??/??,D24,Tilburg,,NED,1992/10/??,7,k.o.,,1,53,106,0-1,1,,Tilburg,ChessBase,2/1/1993,"Van Wely, Loek",2525,,ARG,0
5.10326087,1.043478261,"Van Wely, Loek",2525,,IND,3,1992/??/??,B50,Tilburg,,NED,1992/10/??,7,k.o.,,1,92,184,1/2-1/2,2,,Tilburg,ChessBase,2/1/1993,"Anand, Viswanathan",2690,,ARG,0
3.901818182,1.527272727,"Anand, Viswanathan",2690,,IND,8,1992/??/??,B65,Tilburg,,NED,1992/10/??,7,k.o.,,0,55,111,1/2-1/2,2,,Tilburg,ChessBase,2/1/1993,"Tiviakov, Sergei",2585,,ARG,0
